formula,homeAttack,homeDefense,awayAttack,awayDefense,statGapAttack,statGapDefense,avgHomeGoals,avgAwayGoals,avgTotalGoals,homeWinRate,drawRate,awayWinRate,blowoutRate3Plus
blended_10_62_w40_60,300,420,300,240,0,180,8.140,5.713,13.853,0.8045,0.0000,0.1955,0.5475
blended_10_62_w40_60,300,420,300,300,0,120,7.370,5.752,13.121,0.7130,0.0000,0.2870,0.4605
blended_10_62_w40_60,300,420,300,360,0,60,6.519,5.767,12.286,0.6095,0.0000,0.3905,0.3955
blended_10_62_w40_60,300,420,300,420,0,0,5.825,5.848,11.672,0.5000,0.0000,0.5000,0.3970
blended_10_62_w40_60,300,420,360,180,-60,240,9.216,6.572,15.787,0.8210,0.0000,0.1790,0.5710
blended_10_62_w40_60,300,420,360,240,-60,180,8.289,6.633,14.921,0.7115,0.0000,0.2885,0.4805
blended_10_62_w40_60,300,420,360,300,-60,120,7.484,6.692,14.177,0.6095,0.0000,0.3905,0.4120
blended_10_62_w40_60,300,420,360,360,-60,60,6.442,6.671,13.114,0.4645,0.0000,0.5355,0.4110
blended_10_62_w40_60,300,420,360,420,-60,0,5.804,6.615,12.419,0.3890,0.0000,0.6110,0.4075
blended_10_62_w40_60,300,420,420,180,-120,240,9.244,7.418,16.663,0.7260,0.0000,0.2740,0.4980
blended_10_62_w40_60,300,420,420,240,-120,180,8.188,7.468,15.655,0.5900,0.0000,0.4100,0.4430
blended_10_62_w40_60,300,420,420,300,-120,120,7.409,7.511,14.919,0.4870,0.0000,0.5130,0.4285
blended_10_62_w40_60,300,420,420,360,-120,60,6.412,7.436,13.848,0.3610,0.0000,0.6390,0.4515
blended_10_62_w40_60,300,420,420,420,-120,0,5.788,7.409,13.197,0.2835,0.0000,0.7165,0.4790
blended_10_62_w40_60,360,180,180,180,180,0,9.798,7.394,17.192,0.7780,0.0000,0.2220,0.5545
blended_10_62_w40_60,360,180,180,240,180,-60,8.855,7.410,16.265,0.6815,0.0000,0.3185,0.4750
blended_10_62_w40_60,360,180,180,300,180,-120,8.079,7.476,15.556,0.5805,0.0000,0.4195,0.4205
blended_10_62_w40_60,360,180,180,360,180,-180,7.378,7.466,14.844,0.5000,0.0000,0.5000,0.4325
blended_10_62_w40_60,360,180,180,420,180,-240,6.625,7.455,14.079,0.3925,0.0000,0.6075,0.4105
blended_10_62_w40_60,360,180,240,180,120,0,9.895,8.481,18.376,0.6695,0.0000,0.3305,0.4880
blended_10_62_w40_60,360,180,240,240,120,-60,8.838,8.439,17.276,0.5550,0.0000,0.4450,0.4445
blended_10_62_w40_60,360,180,240,300,120,-120,7.998,8.568,16.566,0.4195,0.0000,0.5805,0.4300
blended_10_62_w40_60,360,180,240,360,120,-180,7.393,8.415,15.808,0.3755,0.0000,0.6245,0.4480
blended_10_62_w40_60,360,180,240,420,120,-240,6.588,8.474,15.062,0.2505,0.0000,0.7495,0.5110
blended_10_62_w40_60,360,180,300,180,60,0,9.956,9.182,19.138,0.6040,0.0000,0.3960,0.4355
blended_10_62_w40_60,360,180,300,240,60,-60,8.868,9.221,18.089,0.4565,0.0000,0.5435,0.4535
blended_10_62_w40_60,360,180,300,300,60,-120,8.121,9.225,17.346,0.3515,0.0000,0.6485,0.4455
blended_10_62_w40_60,360,180,300,360,60,-180,7.474,9.193,16.666,0.2805,0.0000,0.7195,0.4885
blended_10_62_w40_60,360,180,300,420,60,-240,6.519,9.160,15.679,0.1760,0.0000,0.8240,0.5700
blended_10_62_w40_60,360,180,360,180,0,0,9.921,9.908,19.829,0.5060,0.0000,0.4940,0.4340
blended_10_62_w40_60,360,180,360,240,0,-60,8.796,9.850,18.646,0.3675,0.0000,0.6325,0.4485
blended_10_62_w40_60,360,180,360,300,0,-120,8.111,9.797,17.908,0.2845,0.0000,0.7155,0.4885
blended_10_62_w40_60,360,180,360,360,0,-180,7.402,9.790,17.192,0.2120,0.0000,0.7880,0.5645
blended_10_62_w40_60,360,180,360,420,0,-240,6.502,9.803,16.305,0.1255,0.0000,0.8745,0.6385
blended_10_62_w40_60,360,180,420,180,-60,0,9.916,10.333,20.249,0.4655,0.0000,0.5345,0.4510
blended_10_62_w40_60,360,180,420,240,-60,-60,8.966,10.297,19.264,0.3275,0.0000,0.6725,0.4810
blended_10_62_w40_60,360,180,420,300,-60,-120,7.984,10.175,18.158,0.2410,0.0000,0.7590,0.5275
blended_10_62_w40_60,360,180,420,360,-60,-180,7.323,10.211,17.534,0.1620,0.0000,0.8380,0.6060
blended_10_62_w40_60,360,180,420,420,-60,-240,6.484,10.210,16.694,0.1030,0.0000,0.8970,0.6860
blended_10_62_w40_60,360,240,180,180,180,60,9.821,5.923,15.744,0.9015,0.0000,0.0985,0.6905
blended_10_62_w40_60,360,240,180,240,180,0,8.818,5.939,14.757,0.8375,0.0000,0.1625,0.5915
blended_10_62_w40_60,360,240,180,300,180,-60,7.997,5.982,13.979,0.7645,0.0000,0.2355,0.5110
blended_10_62_w40_60,360,240,180,360,180,-120,7.303,5.949,13.252,0.6755,0.0000,0.3245,0.4390
blended_10_62_w40_60,360,240,180,420,180,-180,6.636,6.028,12.664,0.5765,0.0000,0.4235,0.4125
blended_10_62_w40_60,360,240,240,180,120,60,9.912,7.365,17.276,0.8080,0.0000,0.1920,0.5690
blended_10_62_w40_60,360,240,240,240,120,0,8.866,7.413,16.279,0.6920,0.0000,0.3080,0.4770
blended_10_62_w40_60,360,240,240,300,120,-60,8.004,7.341,15.345,0.5815,0.0000,0.4185,0.4245
blended_10_62_w40_60,360,240,240,360,120,-120,7.412,7.468,14.879,0.5105,0.0000,0.4895,0.4265
blended_10_62_w40_60,360,240,240,420,120,-180,6.614,7.459,14.073,0.3845,0.0000,0.6155,0.4270
blended_10_62_w40_60,360,240,300,180,60,60,9.851,8.262,18.114,0.6910,0.0000,0.3090,0.4845
blended_10_62_w40_60,360,240,300,240,60,0,9.034,8.274,17.308,0.6050,0.0000,0.3950,0.4575
blended_10_62_w40_60,360,240,300,300,60,-60,8.155,8.150,16.305,0.5050,0.0000,0.4950,0.4320
blended_10_62_w40_60,360,240,300,360,60,-120,7.418,8.240,15.659,0.4025,0.0000,0.5975,0.4470
blended_10_62_w40_60,360,240,300,420,60,-180,6.643,8.144,14.787,0.2920,0.0000,0.7080,0.4900
blended_10_62_w40_60,360,240,360,180,0,60,9.873,8.829,18.703,0.6345,0.0000,0.3655,0.4725
blended_10_62_w40_60,360,240,360,240,0,0,8.858,8.886,17.745,0.5000,0.0000,0.5000,0.4465
blended_10_62_w40_60,360,240,360,300,0,-60,8.055,8.866,16.920,0.4055,0.0000,0.5945,0.4410
blended_10_62_w40_60,360,240,360,360,0,-120,7.462,8.885,16.346,0.3200,0.0000,0.6800,0.4890
blended_10_62_w40_60,360,240,360,420,0,-180,6.633,8.900,15.534,0.2285,0.0000,0.7715,0.5345
blended_10_62_w40_60,360,240,420,180,-60,60,9.971,9.559,19.529,0.5555,0.0000,0.4445,0.4350
blended_10_62_w40_60,360,240,420,240,-60,0,8.864,9.498,18.362,0.4260,0.0000,0.5740,0.4570
blended_10_62_w40_60,360,240,420,300,-60,-60,8.097,9.563,17.660,0.3170,0.0000,0.6830,0.4900
blended_10_62_w40_60,360,240,420,360,-60,-120,7.432,9.498,16.930,0.2445,0.0000,0.7555,0.5230
blended_10_62_w40_60,360,240,420,420,-60,-180,6.499,9.381,15.880,0.1615,0.0000,0.8385,0.6165
blended_10_62_w40_60,360,300,180,180,180,120,9.820,5.112,14.933,0.9495,0.0000,0.0505,0.7775
blended_10_62_w40_60,360,300,180,240,180,60,8.872,5.091,13.963,0.9050,0.0000,0.0950,0.6810
blended_10_62_w40_60,360,300,180,300,180,0,8.011,5.058,13.069,0.8580,0.0000,0.1420,0.6050
blended_10_62_w40_60,360,300,180,360,180,-60,7.308,5.105,12.413,0.7825,0.0000,0.2175,0.5450
blended_10_62_w40_60,360,300,180,420,180,-120,6.571,5.170,11.741,0.6850,0.0000,0.3150,0.4455
blended_10_62_w40_60,360,300,240,180,120,120,9.770,6.334,16.104,0.8825,0.0000,0.1175,0.6475
blended_10_62_w40_60,360,300,240,240,120,60,8.882,6.281,15.163,0.8045,0.0000,0.1955,0.5610
blended_10_62_w40_60,360,300,240,300,120,0,8.024,6.409,14.433,0.7080,0.0000,0.2920,0.4780
blended_10_62_w40_60,360,300,240,360,120,-60,7.392,6.452,13.844,0.6320,0.0000,0.3680,0.4340
blended_10_62_w40_60,360,300,240,420,120,-120,6.609,6.406,13.015,0.5260,0.0000,0.4740,0.4065
blended_10_62_w40_60,360,300,300,180,60,120,9.819,7.494,17.312,0.7795,0.0000,0.2205,0.5485
blended_10_62_w40_60,360,300,300,240,60,60,8.873,7.498,16.372,0.6750,0.0000,0.3250,0.4685
blended_10_62_w40_60,360,300,300,300,60,0,8.105,7.505,15.611,0.5915,0.0000,0.4085,0.4230
blended_10_62_w40_60,360,300,300,360,60,-60,7.428,7.431,14.858,0.5015,0.0000,0.4985,0.4310
blended_10_62_w40_60,360,300,300,420,60,-120,6.487,7.436,13.923,0.3690,0.0000,0.6310,0.4380
blended_10_62_w40_60,360,300,360,180,0,120,9.861,7.971,17.832,0.7300,0.0000,0.2700,0.5180
blended_10_62_w40_60,360,300,360,240,0,60,8.787,8.086,16.873,0.5870,0.0000,0.4130,0.4270
blended_10_62_w40_60,360,300,360,300,0,0,8.057,8.130,16.188,0.4915,0.0000,0.5085,0.4275
blended_10_62_w40_60,360,300,360,360,0,-60,7.449,8.076,15.525,0.4095,0.0000,0.5905,0.4480
blended_10_62_w40_60,360,300,360,420,0,-120,6.595,8.053,14.648,0.3095,0.0000,0.6905,0.4760
blended_10_62_w40_60,360,300,420,180,-60,120,9.909,8.633,18.543,0.6605,0.0000,0.3395,0.4700
blended_10_62_w40_60,360,300,420,240,-60,60,8.869,8.684,17.553,0.5285,0.0000,0.4715,0.4580
blended_10_62_w40_60,360,300,420,300,-60,0,8.075,8.691,16.765,0.4225,0.0000,0.5775,0.4525
blended_10_62_w40_60,360,300,420,360,-60,-60,7.295,8.618,15.913,0.3295,0.0000,0.6705,0.4750
blended_10_62_w40_60,360,300,420,420,-60,-120,6.601,8.627,15.229,0.2500,0.0000,0.7500,0.5125
blended_10_62_w40_60,360,360,180,180,180,180,9.615,4.627,14.242,0.9650,0.0000,0.0350,0.8070
blended_10_62_w40_60,360,360,180,240,180,120,8.713,4.668,13.381,0.9185,0.0000,0.0815,0.7140
blended_10_62_w40_60,360,360,180,300,180,60,7.989,4.737,12.726,0.8860,0.0000,0.1140,0.6125
blended_10_62_w40_60,360,360,180,360,180,0,7.409,4.779,12.188,0.8395,0.0000,0.1605,0.5680
blended_10_62_w40_60,360,360,180,420,180,-60,6.633,4.744,11.377,0.7545,0.0000,0.2455,0.4730
blended_10_62_w40_60,360,360,240,180,120,180,9.761,5.479,15.240,0.9280,0.0000,0.0720,0.7340
blended_10_62_w40_60,360,360,240,240,120,120,8.802,5.490,14.293,0.8730,0.0000,0.1270,0.6380
blended_10_62_w40_60,360,360,240,300,120,60,7.964,5.504,13.468,0.8045,0.0000,0.1955,0.5540
blended_10_62_w40_60,360,360,240,360,120,0,7.505,5.638,13.143,0.7320,0.0000,0.2680,0.5075
blended_10_62_w40_60,360,360,240,420,120,-60,6.582,5.577,12.159,0.6430,0.0000,0.3570,0.4285
blended_10_62_w40_60,360,360,300,180,60,180,9.802,6.394,16.195,0.8795,0.0000,0.1205,0.6530
blended_10_62_w40_60,360,360,300,240,60,120,8.755,6.316,15.071,0.8115,0.0000,0.1885,0.5410
blended_10_62_w40_60,360,360,300,300,60,60,8.099,6.379,14.478,0.7215,0.0000,0.2785,0.4860
blended_10_62_w40_60,360,360,300,360,60,0,7.384,6.408,13.792,0.6300,0.0000,0.3700,0.4390
blended_10_62_w40_60,360,360,300,420,60,-60,6.657,6.466,13.124,0.5300,0.0000,0.4700,0.3940
blended_10_62_w40_60,360,360,360,180,0,180,9.884,7.350,17.234,0.8095,0.0000,0.1905,0.5635
blended_10_62_w40_60,360,360,360,240,0,120,8.868,7.402,16.270,0.6995,0.0000,0.3005,0.4735
blended_10_62_w40_60,360,360,360,300,0,60,7.945,7.446,15.390,0.5690,0.0000,0.4310,0.4410
blended_10_62_w40_60,360,360,360,360,0,0,7.415,7.365,14.780,0.5010,0.0000,0.4990,0.4220
blended_10_62_w40_60,360,360,360,420,0,-60,6.638,7.428,14.066,0.3940,0.0000,0.6060,0.4285
blended_10_62_w40_60,360,360,420,180,-60,180,9.844,7.867,17.710,0.7415,0.0000,0.2585,0.5225
blended_10_62_w40_60,360,360,420,240,-60,120,8.810,7.801,16.611,0.6465,0.0000,0.3535,0.4645
blended_10_62_w40_60,360,360,420,300,-60,60,8.063,7.774,15.837,0.5370,0.0000,0.4630,0.4410
blended_10_62_w40_60,360,360,420,360,-60,0,7.465,7.859,15.323,0.4535,0.0000,0.5465,0.4350
blended_10_62_w40_60,360,360,420,420,-60,-60,6.579,7.834,14.412,0.3370,0.0000,0.6630,0.4600
blended_10_62_w40_60,360,420,180,180,180,240,9.621,3.974,13.595,0.9795,0.0000,0.0205,0.8735
blended_10_62_w40_60,360,420,180,240,180,180,8.704,3.987,12.691,0.9570,0.0000,0.0430,0.7960
blended_10_62_w40_60,360,420,180,300,180,120,7.865,4.130,11.995,0.9160,0.0000,0.0840,0.6885
blended_10_62_w40_60,360,420,180,360,180,60,7.343,4.000,11.343,0.8895,0.0000,0.1105,0.6500
blended_10_62_w40_60,360,420,180,420,180,0,6.601,4.149,10.750,0.8275,0.0000,0.1725,0.5390
blended_10_62_w40_60,360,420,240,180,120,240,9.719,4.896,14.615,0.9505,0.0000,0.0495,0.8085
blended_10_62_w40_60,360,420,240,240,120,180,8.677,4.887,13.564,0.9105,0.0000,0.0895,0.6985
blended_10_62_w40_60,360,420,240,300,120,120,7.975,4.824,12.799,0.8725,0.0000,0.1275,0.6160
blended_10_62_w40_60,360,420,240,360,120,60,7.341,4.942,12.283,0.8020,0.0000,0.1980,0.5400
blended_10_62_w40_60,360,420,240,420,120,0,6.631,4.928,11.559,0.7385,0.0000,0.2615,0.4435
blended_10_62_w40_60,360,420,300,180,60,240,9.752,5.660,15.412,0.9250,0.0000,0.0750,0.7220
blended_10_62_w40_60,360,420,300,240,60,180,8.741,5.641,14.382,0.8535,0.0000,0.1465,0.6210
blended_10_62_w40_60,360,420,300,300,60,120,8.008,5.711,13.720,0.7815,0.0000,0.2185,0.5330
blended_10_62_w40_60,360,420,300,360,60,60,7.379,5.915,13.294,0.6955,0.0000,0.3045,0.4730
blended_10_62_w40_60,360,420,300,420,60,0,6.562,5.737,12.300,0.6105,0.0000,0.3895,0.4120
blended_10_62_w40_60,360,420,360,180,0,240,9.732,6.513,16.246,0.8550,0.0000,0.1450,0.6370
blended_10_62_w40_60,360,420,360,240,0,180,8.770,6.558,15.328,0.7595,0.0000,0.2405,0.5470
blended_10_62_w40_60,360,420,360,300,0,120,8.048,6.619,14.667,0.6900,0.0000,0.3100,0.4640
blended_10_62_w40_60,360,420,360,360,0,60,7.444,6.689,14.133,0.5980,0.0000,0.4020,0.4345
blended_10_62_w40_60,360,420,360,420,0,0,6.567,6.630,13.198,0.4945,0.0000,0.5055,0.4120
blended_10_62_w40_60,360,420,420,180,-60,240,9.812,7.304,17.116,0.7930,0.0000,0.2070,0.5640
blended_10_62_w40_60,360,420,420,240,-60,180,8.892,7.349,16.241,0.6935,0.0000,0.3065,0.4740
blended_10_62_w40_60,360,420,420,300,-60,120,8.040,7.404,15.444,0.5915,0.0000,0.4085,0.4295
blended_10_62_w40_60,360,420,420,360,-60,60,7.531,7.457,14.988,0.5045,0.0000,0.4955,0.4045
blended_10_62_w40_60,360,420,420,420,-60,0,6.669,7.535,14.204,0.3810,0.0000,0.6190,0.4235
blended_10_62_w40_60,420,180,180,180,240,0,10.275,7.307,17.582,0.8455,0.0000,0.1545,0.5945
blended_10_62_w40_60,420,180,180,240,240,-60,9.469,7.415,16.884,0.7550,0.0000,0.2450,0.5275
blended_10_62_w40_60,420,180,180,300,240,-120,8.661,7.492,16.152,0.6590,0.0000,0.3410,0.4465
blended_10_62_w40_60,420,180,180,360,240,-180,7.883,7.351,15.235,0.5710,0.0000,0.4290,0.4365
blended_10_62_w40_60,420,180,180,420,240,-240,7.579,7.557,15.136,0.5030,0.0000,0.4970,0.4165
blended_10_62_w40_60,420,180,240,180,180,0,10.278,8.346,18.624,0.7240,0.0000,0.2760,0.5210
blended_10_62_w40_60,420,180,240,240,180,-60,9.379,8.565,17.943,0.6150,0.0000,0.3850,0.4540
blended_10_62_w40_60,420,180,240,300,180,-120,8.800,8.460,17.260,0.5475,0.0000,0.4525,0.4390
blended_10_62_w40_60,420,180,240,360,180,-180,7.780,8.460,16.239,0.4150,0.0000,0.5850,0.4470
blended_10_62_w40_60,420,180,240,420,180,-240,7.370,8.402,15.772,0.3615,0.0000,0.6385,0.4460
blended_10_62_w40_60,420,180,300,180,120,0,10.390,9.280,19.670,0.6390,0.0000,0.3610,0.4500
blended_10_62_w40_60,420,180,300,240,120,-60,9.441,9.248,18.689,0.5330,0.0000,0.4670,0.4380
blended_10_62_w40_60,420,180,300,300,120,-120,8.660,9.296,17.956,0.4170,0.0000,0.5830,0.4350
blended_10_62_w40_60,420,180,300,360,120,-180,7.774,9.235,17.008,0.3185,0.0000,0.6815,0.4735
blended_10_62_w40_60,420,180,300,420,120,-240,7.402,9.257,16.659,0.2760,0.0000,0.7240,0.5345
blended_10_62_w40_60,420,180,360,180,60,0,10.377,9.909,20.287,0.5645,0.0000,0.4355,0.4290
blended_10_62_w40_60,420,180,360,240,60,-60,9.443,9.822,19.265,0.4465,0.0000,0.5535,0.4565
blended_10_62_w40_60,420,180,360,300,60,-120,8.524,9.874,18.398,0.3255,0.0000,0.6745,0.4840
blended_10_62_w40_60,420,180,360,360,60,-180,7.731,9.916,17.647,0.2320,0.0000,0.7680,0.5515
blended_10_62_w40_60,420,180,360,420,60,-240,7.460,9.797,17.258,0.2245,0.0000,0.7755,0.5425
blended_10_62_w40_60,420,180,420,180,0,0,10.365,10.347,20.712,0.4965,0.0000,0.5035,0.4380
blended_10_62_w40_60,420,180,420,240,0,-60,9.483,10.335,19.818,0.3860,0.0000,0.6140,0.4565
blended_10_62_w40_60,420,180,420,300,0,-120,8.662,10.324,18.986,0.2960,0.0000,0.7040,0.5090
blended_10_62_w40_60,420,180,420,360,0,-180,7.789,10.306,18.095,0.2015,0.0000,0.7985,0.5720
blended_10_62_w40_60,420,180,420,420,0,-240,7.383,10.137,17.520,0.1785,0.0000,0.8215,0.5915
blended_10_62_w40_60,420,240,180,180,240,60,10.143,5.835,15.979,0.9410,0.0000,0.0590,0.7315
blended_10_62_w40_60,420,240,180,240,240,0,9.393,6.024,15.418,0.8815,0.0000,0.1185,0.6415
blended_10_62_w40_60,420,240,180,300,240,-60,8.591,5.975,14.566,0.8150,0.0000,0.1850,0.5660
blended_10_62_w40_60,420,240,180,360,240,-120,7.808,5.936,13.744,0.7455,0.0000,0.2545,0.4945
blended_10_62_w40_60,420,240,180,420,240,-180,7.396,6.015,13.411,0.6750,0.0000,0.3250,0.4510
blended_10_62_w40_60,420,240,240,180,180,60,10.168,7.296,17.465,0.8285,0.0000,0.1715,0.5855
blended_10_62_w40_60,420,240,240,240,180,0,9.517,7.379,16.896,0.7650,0.0000,0.2350,0.5515
blended_10_62_w40_60,420,240,240,300,180,-60,8.608,7.460,16.069,0.6500,0.0000,0.3500,0.4575
blended_10_62_w40_60,420,240,240,360,180,-120,7.889,7.398,15.287,0.5715,0.0000,0.4285,0.4300
blended_10_62_w40_60,420,240,240,420,180,-180,7.524,7.480,15.004,0.5030,0.0000,0.4970,0.4310
blended_10_62_w40_60,420,240,300,180,120,60,10.149,8.290,18.438,0.7465,0.0000,0.2535,0.5110
blended_10_62_w40_60,420,240,300,240,120,0,9.502,8.294,17.796,0.6605,0.0000,0.3395,0.4650
blended_10_62_w40_60,420,240,300,300,120,-60,8.527,8.255,16.782,0.5370,0.0000,0.4630,0.4560
blended_10_62_w40_60,420,240,300,360,120,-120,7.851,8.239,16.090,0.4405,0.0000,0.5595,0.4220
blended_10_62_w40_60,420,240,300,420,120,-180,7.443,8.281,15.724,0.3900,0.0000,0.6100,0.4425
blended_10_62_w40_60,420,240,360,180,60,60,10.271,8.957,19.228,0.6690,0.0000,0.3310,0.4895
blended_10_62_w40_60,420,240,360,240,60,0,9.491,8.934,18.425,0.5690,0.0000,0.4310,0.4395
blended_10_62_w40_60,420,240,360,300,60,-60,8.642,8.877,17.519,0.4695,0.0000,0.5305,0.4320
blended_10_62_w40_60,420,240,360,360,60,-120,7.844,8.753,16.597,0.3715,0.0000,0.6285,0.4595
blended_10_62_w40_60,420,240,360,420,60,-180,7.398,8.774,16.172,0.3160,0.0000,0.6840,0.4765
blended_10_62_w40_60,420,240,420,180,0,60,10.293,9.499,19.791,0.6035,0.0000,0.3965,0.4590
blended_10_62_w40_60,420,240,420,240,0,0,9.624,9.444,19.069,0.5230,0.0000,0.4770,0.4360
blended_10_62_w40_60,420,240,420,300,0,-60,8.655,9.486,18.141,0.4000,0.0000,0.6000,0.4455
blended_10_62_w40_60,420,240,420,360,0,-120,7.950,9.418,17.368,0.3170,0.0000,0.6830,0.4630
blended_10_62_w40_60,420,240,420,420,0,-180,7.441,9.520,16.960,0.2430,0.0000,0.7570,0.5240
blended_10_62_w40_60,420,300,180,180,240,120,10.089,5.019,15.108,0.9685,0.0000,0.0315,0.8260
blended_10_62_w40_60,420,300,180,240,240,60,9.345,5.033,14.378,0.9365,0.0000,0.0635,0.7485
blended_10_62_w40_60,420,300,180,300,240,0,8.502,5.040,13.542,0.8860,0.0000,0.1140,0.6625
blended_10_62_w40_60,420,300,180,360,240,-60,7.699,5.040,12.739,0.8280,0.0000,0.1720,0.5615
blended_10_62_w40_60,420,300,180,420,240,-120,7.404,5.160,12.564,0.7855,0.0000,0.2145,0.5075
blended_10_62_w40_60,420,300,240,180,180,120,10.114,6.335,16.450,0.8950,0.0000,0.1050,0.7115
blended_10_62_w40_60,420,300,240,240,180,60,9.390,6.249,15.639,0.8650,0.0000,0.1350,0.6320
blended_10_62_w40_60,420,300,240,300,180,0,8.547,6.378,14.925,0.7750,0.0000,0.2250,0.5305
blended_10_62_w40_60,420,300,240,360,180,-60,7.804,6.447,14.252,0.6875,0.0000,0.3125,0.4490
blended_10_62_w40_60,420,300,240,420,180,-120,7.466,6.351,13.817,0.6590,0.0000,0.3410,0.4440
blended_10_62_w40_60,420,300,300,180,120,120,10.258,7.428,17.686,0.8300,0.0000,0.1700,0.5980
blended_10_62_w40_60,420,300,300,240,120,60,9.498,7.318,16.816,0.7745,0.0000,0.2255,0.5255
blended_10_62_w40_60,420,300,300,300,120,0,8.730,7.425,16.154,0.6635,0.0000,0.3365,0.4580
blended_10_62_w40_60,420,300,300,360,120,-60,7.834,7.431,15.265,0.5580,0.0000,0.4420,0.4185
blended_10_62_w40_60,420,300,300,420,120,-120,7.358,7.404,14.761,0.4970,0.0000,0.5030,0.4255
blended_10_62_w40_60,420,300,360,180,60,120,10.272,7.946,18.218,0.7690,0.0000,0.2310,0.5545
blended_10_62_w40_60,420,300,360,240,60,60,9.442,7.947,17.389,0.6900,0.0000,0.3100,0.4805
blended_10_62_w40_60,420,300,360,300,60,0,8.687,8.108,16.795,0.5740,0.0000,0.4260,0.4515
blended_10_62_w40_60,420,300,360,360,60,-60,7.889,8.072,15.961,0.4770,0.0000,0.5230,0.4130
blended_10_62_w40_60,420,300,360,420,60,-120,7.486,8.052,15.538,0.4265,0.0000,0.5735,0.4160
blended_10_62_w40_60,420,300,420,180,0,120,10.233,8.640,18.874,0.6840,0.0000,0.3160,0.5025
blended_10_62_w40_60,420,300,420,240,0,60,9.607,8.760,18.367,0.6140,0.0000,0.3860,0.4390
blended_10_62_w40_60,420,300,420,300,0,0,8.728,8.696,17.424,0.5040,0.0000,0.4960,0.4360
blended_10_62_w40_60,420,300,420,360,0,-60,7.844,8.633,16.477,0.3970,0.0000,0.6030,0.4555
blended_10_62_w40_60,420,300,420,420,0,-120,7.488,8.703,16.191,0.3505,0.0000,0.6495,0.4715
blended_10_62_w40_60,420,360,180,180,240,180,10.085,4.622,14.708,0.9735,0.0000,0.0265,0.8570
blended_10_62_w40_60,420,360,180,240,240,120,9.228,4.702,13.930,0.9435,0.0000,0.0565,0.7680
blended_10_62_w40_60,420,360,180,300,240,60,8.582,4.661,13.243,0.9270,0.0000,0.0730,0.7050
blended_10_62_w40_60,420,360,180,360,240,0,7.795,4.720,12.515,0.8670,0.0000,0.1330,0.6145
blended_10_62_w40_60,420,360,180,420,240,-60,7.390,4.745,12.134,0.8345,0.0000,0.1655,0.5660
blended_10_62_w40_60,420,360,240,180,180,180,10.029,5.480,15.509,0.9430,0.0000,0.0570,0.7715
blended_10_62_w40_60,420,360,240,240,180,120,9.326,5.484,14.810,0.9115,0.0000,0.0885,0.6855
blended_10_62_w40_60,420,360,240,300,180,60,8.633,5.556,14.190,0.8605,0.0000,0.1395,0.6165
blended_10_62_w40_60,420,360,240,360,180,0,7.774,5.576,13.349,0.7800,0.0000,0.2200,0.5100
blended_10_62_w40_60,420,360,240,420,180,-60,7.373,5.489,12.862,0.7560,0.0000,0.2440,0.4690
blended_10_62_w40_60,420,360,300,180,120,180,10.133,6.287,16.420,0.9040,0.0000,0.0960,0.7015
blended_10_62_w40_60,420,360,300,240,120,120,9.386,6.389,15.775,0.8415,0.0000,0.1585,0.6160
blended_10_62_w40_60,420,360,300,300,120,60,8.563,6.394,14.957,0.7635,0.0000,0.2365,0.5235
blended_10_62_w40_60,420,360,300,360,120,0,7.854,6.425,14.279,0.6925,0.0000,0.3075,0.4555
blended_10_62_w40_60,420,360,300,420,120,-60,7.482,6.380,13.863,0.6485,0.0000,0.3515,0.4485
blended_10_62_w40_60,420,360,360,180,60,180,10.232,7.261,17.494,0.8325,0.0000,0.1675,0.6115
blended_10_62_w40_60,420,360,360,240,60,120,9.448,7.420,16.868,0.7500,0.0000,0.2500,0.5020
blended_10_62_w40_60,420,360,360,300,60,60,8.696,7.460,16.157,0.6590,0.0000,0.3410,0.4700
blended_10_62_w40_60,420,360,360,360,60,0,7.869,7.526,15.395,0.5515,0.0000,0.4485,0.4400
blended_10_62_w40_60,420,360,360,420,60,-60,7.388,7.526,14.915,0.4865,0.0000,0.5135,0.4380
blended_10_62_w40_60,420,360,420,180,0,180,10.313,7.779,18.092,0.8055,0.0000,0.1945,0.5650
blended_10_62_w40_60,420,360,420,240,0,120,9.453,7.910,17.363,0.6975,0.0000,0.3025,0.4840
blended_10_62_w40_60,420,360,420,300,0,60,8.664,7.882,16.546,0.5965,0.0000,0.4035,0.4565
blended_10_62_w40_60,420,360,420,360,0,0,7.896,7.806,15.701,0.5095,0.0000,0.4905,0.4355
blended_10_62_w40_60,420,360,420,420,0,-60,7.465,7.885,15.350,0.4455,0.0000,0.5545,0.4365
blended_10_62_w40_60,420,420,180,180,240,240,10.069,3.967,14.036,0.9815,0.0000,0.0185,0.8935
blended_10_62_w40_60,420,420,180,240,240,180,9.240,4.029,13.268,0.9675,0.0000,0.0325,0.8440
blended_10_62_w40_60,420,420,180,300,240,120,8.461,4.043,12.504,0.9475,0.0000,0.0525,0.7655
blended_10_62_w40_60,420,420,180,360,240,60,7.729,4.150,11.880,0.9090,0.0000,0.0910,0.6700
blended_10_62_w40_60,420,420,180,420,240,0,7.386,4.032,11.418,0.8920,0.0000,0.1080,0.6520
blended_10_62_w40_60,420,420,240,180,180,240,10.135,4.845,14.980,0.9680,0.0000,0.0320,0.8285
